MANDT,EBELN,EBELP,MATNR,WERKS,LGORT,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,NETPR,PEINH,NETWR,BRTWR,BUGSZ,RETPO,WEPOS,WEUNB,REPOS,MWSKZ,ADRNR,PACKNO,FPLNR,BELNR,LOEKZ,BANFN,BNFPO,EBELN2,EBELP2
100,0200004202,00050,MZ-FG-C10,2000,8144,653036,,,,9,EA,EA,,,116.67,1,1050,1200,,,X,,,V3,,,,,,,,,
100,0200004205,00010,MZ-FG-P010,3000,7257,660887,,,,4,EA,EA,,,3566.45,1,"1049,13",1199,,,X,,,,,,,,,,,,
100,0200004205,00020,MZ-TG-A25,3000,4310,924816,,,,3,EA,EA,,,1382.86,1,"1312,5",1500,,,,,,,,,,,,,,,
100,0200004205,00030,MZ-TG-SR01,5000,9250,611164,,,,2,EA,EA,,,2100.0,1,4200,4800,,,X,,,V1,,,,,,,,,
100,0200004205,00040,MZ-FG-P010,5001,7313,276482,,,,1,EA,EA,,,9017.37,1,"1049,13",1199,,,X,,,V3,,,,,,,,,
100,0200004206,00010,MZ-TG-SR01,5000,1376,229498,,,,1,EA,EA,,,4200.0,1,4200,4800,,,,,,V3,,,,,,,,,
100,0200004207,00010,MZ-TG-A26,1001,0973,685036,,,,7,EA,EA,,,4237.71,1,"1662,5",1900,,,X,,,V2,,,,,,,,,
100,0200004207,00020,MZ-FG-E102,4000,8483,413071,,,,4,EA,EA,,,1769.52,1,"349,13",399,,,,,,V2,,,,,,,,,
100,0200004207,00030,MZ-FG-E101,5001,4480,022714,,,,6,EA,EA,,,2398.45,1,"217,88",249,,,,,,V1,,,,,,,,,
100,0200004207,00040,FG226,3000,7430,655257,,,,9,EA,EA,,,5445.13,1,"261,63",299,,,,,,V2,,,,,,,,,
100,0200004208,00010,MZ-FG-C900,1000,3403,593867,,,,7,EA,EA,,,3100.69,1,"459,38",525,,,,,,V1,,,,,,,,,
100,0200004209,00010,MZ-TG-Y200,2001,7551,626198,,,,7,EA,EA,,,7267.49,1,"349,13",399,,,X,,,,,,,,,,,,
100,0200004209,00020,M1,1001,3320,016556,,,,4,EA,EA,,,250.25,1,1001,1144,,,X,,,,,,,,,,,,
100,0200004209,00030,MZ-FG-E16,5001,8979,278590,,,,6,EA,EA,,,2752.08,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200004209,00040,TG11,1001,5860,388750,,,,1,EA,EA,,,2625.0,1,2625,3000,,,,,,V2,,,,,,,,,
100,0200004209,00050,MZ-FG-M525,5000,9650,012723,,,,1,EA,EA,,,3597.56,1,"1749,13",1999,,,X,,,V3,,,,,,,,,
100,0200004210,00010,MZ-TG-E202,4000,1287,023557,,,,5,EA,EA,,,2150.93,1,"4024,13",4599,,,X,,,,,,,,,,,,
100,0200004210,00020,MZ-FG-C10,2001,0597,962203,,,,1,EA,EA,,,1050.0,1,1050,1200,,,,,,,,,,,,,,,
100,0200004210,00030,MZ-FG-E15,5001,5962,596920,,,,6,EA,EA,,,3578.89,1,"3499,13",3999,,,X,,,V1,,,,,,,,,
100,0200004211,00010,MZ-TG-A25,3000,5568,769952,,,,6,EA,EA,,,8293.88,1,"1312,5",1500,,,X,,,V3,,,,,,,,,
100,0200004211,00020,MZ-TG-Y240,2001,3727,654017,,,,4,EA,EA,,,87.5,1,350,400,,,,,,,,,,,,,,,
100,0200004212,00010,M-01,1001,6271,652686,,,,1,EA,EA,,,2514.74,1,"279,13",319,,,X,,,V3,,,,,,,,,
100,0200004212,00020,M1,5000,8169,827636,,,,9,EA,EA,,,111.22,1,1001,1144,,,,,,V2,,,,,,,,,
100,0200004212,00030,MZ-TG-A20,2001,4971,414567,,,,3,EA,EA,,,7763.0,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200004212,00040,MZ-FG-C10,5001,4115,855553,,,,2,EA,EA,,,525.0,1,1050,1200,,,X,,,V2,,,,,,,,,
100,0200004212,00050,MZ-TG-Y200,1000,5928,191263,,,,4,EA,EA,,,6261.86,1,"349,13",399,,,X,,,V3,,,,,,,,,
100,0200004213,00010,MZ-TG-E202,1001,3320,959623,,,,7,EA,EA,,,8057.61,1,"4024,13",4599,,,X,,,V3,,,,,,,,,
100,0200004215,00010,MZ-FG-R300,2001,2162,841729,,,,2,EA,EA,,,3021.64,1,"1093,75",1250,,,,,,V3,,,,,,,,,
100,0200004215,00020,MZ-FG-R100,1001,3797,638839,,,,6,EA,EA,,,5712.74,1,"4374,13",4999,,,,,,,,,,,,,,,
100,0200004215,00030,MZ-FG-C10,1000,3269,935341,,,,6,EA,EA,,,175.0,1,1050,1200,,,X,,,V1,,,,,,,,,
100,0200004215,00040,MZ-FG-R100,2001,7893,539551,,,,5,EA,EA,,,2208.31,1,"4374,13",4999,,,,,,V1,,,,,,,,,
100,0200004215,00050,MZ-FG-E16,3001,4485,592678,,,,6,EA,EA,,,3536.86,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200004218,00010,MZ-TG-A26,5000,8025,869996,,,,5,EA,EA,,,7497.95,1,"1662,5",1900,,,,,,V3,,,,,,,,,
100,0200004218,00020,MZ-TG-SR01,5001,7660,998241,,,,3,EA,EA,,,1400.0,1,4200,4800,,,,,,V2,,,,,,,,,
100,0200004218,00030,MZ-FG-E103,4000,0563,675730,,,,3,EA,EA,,,4657.82,1,"392,88",449,,,,,,V2,,,,,,,,,
100,0200004219,00010,MZ-TG-E202,3001,2150,782166,,,,9,EA,EA,,,3959.7,1,"4024,13",4599,,,X,,,V1,,,,,,,,,
100,0200004220,00010,TG11,3000,2188,730214,,,,1,EA,EA,,,2625.0,1,2625,3000,,,X,,,V1,,,,,,,,,
100,0200004220,00020,MZ-FG-E102,5000,0102,147252,,,,2,EA,EA,,,1656.99,1,"349,13",399,,,,,,V3,,,,,,,,,
100,0200004220,00030,MZ-FG-P010,2001,8861,910970,,,,7,EA,EA,,,9018.92,1,"1049,13",1199,,,,,,V3,,,,,,,,,
100,0200004220,00040,MZ-FG-M500,5001,3285,540951,,,,9,EA,EA,,,2097.73,1,"4811,63",5499,,,,,,V3,,,,,,,,,
100,0200004220,00050,MZ-FG-E17,1001,9345,666280,,,,4,EA,EA,,,9082.98,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200004220,00060,MZ-TG-E202,1000,1670,252873,,,,7,EA,EA,,,1986.53,1,"4024,13",4599,,,X,,,V2,,,,,,,,,
100,0200004221,00010,CM-FL-V00,3000,3662,614911,,,,9,EA,EA,,,6829.09,1,"699,13",799,,,,,,V2,,,,,,,,,
100,0200004221,00020,MZ-FG-C20,5000,9532,880404,,,,4,EA,EA,,,9798.77,1,"1190,88",1361,,,X,,,V2,,,,,,,,,
100,0200004221,00030,MZ-FG-E15,1002,9068,493971,,,,2,EA,EA,,,1053.87,1,"3499,13",3999,,,X,,,V1,,,,,,,,,
100,0200004221,00040,MZ-FG-P010,1001,5993,421241,,,,8,EA,EA,,,4248.86,1,"1049,13",1199,,,X,,,V3,,,,,,,,,
100,0200004221,00050,MZ-FG-P010,1000,6943,606801,,,,8,EA,EA,,,3728.58,1,"1049,13",1199,,,X,,,V3,,,,,,,,,
100,0200004222,00010,MZ-FG-E16,2000,9730,656848,,,,1,EA,EA,,,2565.93,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200004222,00020,M-01,1001,2104,940312,,,,9,EA,EA,,,2035.93,1,"279,13",319,,,,,,V3,,,,,,,,,
100,0200004222,00030,MZ-TG-A20,5000,0971,407209,,,,1,EA,EA,,,5570.36,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200004222,00040,MZ-FG-C21,1000,5712,772662,,,,10,EA,EA,,,2964.36,1,"567,88",649,,,,,,V1,,,,,,,,,
100,0200004222,00050,MZ-TG-A27,5000,8593,701943,,,,8,EA,EA,,,9043.79,1,"1968,75",2250,,,,,,V2,,,,,,,,,
100,0200004224,00010,MZ-FG-E101,5001,0986,622063,,,,6,EA,EA,,,9447.25,1,"217,88",249,,,X,,,V2,,,,,,,,,
100,0200004224,00020,MZ-FG-E101,2000,3051,005683,,,,2,EA,EA,,,1651.74,1,"217,88",249,,,X,,,V1,,,,,,,,,
100,0200004224,00030,MZ-FG-R200,1002,4640,258201,,,,8,EA,EA,,,6332.65,1,"1311,63",1499,,,,,,V3,,,,,,,,,
100,0200004224,00040,MZ-TG-A27,5000,2994,726052,,,,9,EA,EA,,,3828.55,1,"1968,75",2250,,,,,,V2,,,,,,,,,
100,0200004224,00050,MZ-TG-A25,1002,8958,249521,,,,5,EA,EA,,,9180.63,1,"1312,5",1500,,,X,,,,,,,,,,,,
100,0200004224,00060,MZ-FG-P010,4000,6138,901086,,,,7,EA,EA,,,6895.93,1,"1049,13",1199,,,X,,,V1,,,,,,,,,
100,0200004225,00010,MZ-TG-Y240,4000,3640,705438,,,,5,EA,EA,,,70.0,1,350,400,,,,,,V1,,,,,,,,,
100,0200004225,00020,MZ-FG-E108,1001,1406,116377,,,,4,EA,EA,,,3160.57,1,"1136,63",1299,,,,,,V2,,,,,,,,,
100,0200004225,00030,MZ-FG-P010,1000,2980,648511,,,,2,EA,EA,,,8231.8,1,"1049,13",1199,,,,,,V2,,,,,,,,,
100,0200004225,00040,MZ-FG-M525,2001,0639,224963,,,,9,EA,EA,,,7680.77,1,"1749,13",1999,,,X,,,V1,,,,,,,,,
100,0200004225,00050,MZ-TG-A26,1001,4924,582424,,,,5,EA,EA,,,9316.23,1,"1662,5",1900,,,,,,V3,,,,,,,,,
100,0200004225,00060,MZ-FG-E101,4000,5746,065675,,,,2,EA,EA,,,4133.17,1,"217,88",249,,,X,,,V3,,,,,,,,,
100,0200004226,00010,M-01,1002,8892,248275,,,,10,EA,EA,,,6530.85,1,"279,13",319,,,X,,,V1,,,,,,,,,
100,0200004227,00010,TG11,3001,7460,326467,,,,5,EA,EA,,,525.0,1,2625,3000,,,,,,V3,,,,,,,,,
100,0200004227,00020,MZ-FG-C10,3001,8011,166242,,,,3,EA,EA,,,350.0,1,1050,1200,,,X,,,V1,,,,,,,,,
100,0200004228,00010,MZ-FG-E17,2000,1352,385401,,,,9,EA,EA,,,927.19,1,"2186,63",2499,,,X,,,V1,,,,,,,,,
100,0200004228,00020,M1,4000,4129,315436,,,,4,EA,EA,,,250.25,1,1001,1144,,,X,,,V2,,,,,,,,,
100,0200004228,00030,MZ-FG-E103,3001,1097,752762,,,,4,EA,EA,,,3707.22,1,"392,88",449,,,X,,,V1,,,,,,,,,
100,0200004229,00010,MZ-FG-E108,2000,6779,371767,,,,1,EA,EA,,,1532.04,1,"1136,63",1299,,,X,,,V3,,,,,,,,,
100,0200004229,00020,MZ-FG-R300,3000,0627,197756,,,,9,EA,EA,,,6389.36,1,"1093,75",1250,,,X,,,V1,,,,,,,,,
100,0200004229,00030,MZ-TG-SR01,4000,9997,790491,,,,1,EA,EA,,,4200.0,1,4200,4800,,,X,,,V2,,,,,,,,,
100,0200004229,00040,MZ-FG-M525,5001,5527,792196,,,,1,EA,EA,,,1408.99,1,"1749,13",1999,,,X,,,,,,,,,,,,
100,0200004231,00010,MZ-FG-C950,1001,4669,144246,,,,5,EA,EA,,,4123.4,1,"602,88",689,,,X,,,V1,,,,,,,,,
100,0200004231,00020,MZ-FG-C21,2000,3595,715944,,,,6,EA,EA,,,7334.42,1,"567,88",649,,,X,,,V1,,,,,,,,,
100,0200004231,00030,MZ-TG-SR01,1000,8895,417306,,,,1,EA,EA,,,4200.0,1,4200,4800,,,X,,,,,,,,,,,,
100,0200004231,00040,MZ-FG-C21,5001,2535,611815,,,,2,EA,EA,,,6913.3,1,"567,88",649,,,X,,,,,,,,,,,,
100,0200004231,00050,MZ-FG-E16,5001,0362,143659,,,,5,EA,EA,,,1148.81,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200004232,00010,MZ-TG-A20,3001,7097,915569,,,,7,EA,EA,,,840.26,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200004232,00020,MZ-FG-E102,1000,6284,692993,,,,2,EA,EA,,,1801.8,1,"349,13",399,,,X,,,V3,,,,,,,,,
100,0200004232,00030,MZ-FG-R200,1002,0273,018409,,,,6,EA,EA,,,2983.11,1,"1311,63",1499,,,X,,,V3,,,,,,,,,
100,0200004232,00040,MZ-TG-Y240,2001,0246,839003,,,,5,EA,EA,,,70.0,1,350,400,,,,,,,,,,,,,,,
100,0200004232,00050,MZ-TG-Y240,1002,7408,191524,,,,10,EA,EA,,,35.0,1,350,400,,,X,,,,,,,,,,,,
100,0200004232,00060,MZ-TG-SR01,2000,4864,122505,,,,10,EA,EA,,,420.0,1,4200,4800,,,X,,,V3,,,,,,,,,
100,0200004234,00010,MZ-TG-Y240,2001,3433,039393,,,,1,EA,EA,,,350.0,1,350,400,,,,,,,,,,,,,,,
100,0200004235,00010,M1,5000,9626,937101,,,,8,EA,EA,,,125.12,1,1001,1144,,,,,,V3,,,,,,,,,
100,0200004235,00020,MZ-FG-C950,2000,9305,057637,,,,6,EA,EA,,,4225.29,1,"602,88",689,,,X,,,V1,,,,,,,,,
100,0200004236,00010,TG11,2001,6300,447574,,,,1,EA,EA,,,2625.0,1,2625,3000,,,,,,V1,,,,,,,,,
100,0200004236,00020,MZ-FG-C20,1002,2015,299885,,,,8,EA,EA,,,1134.78,1,"1190,88",1361,,,,,,,,,,,,,,,
100,0200004236,00030,MZ-FG-R200,4000,6403,186518,,,,8,EA,EA,,,7423.91,1,"1311,63",1499,,,,,,V1,,,,,,,,,
100,0200004236,00040,MZ-FG-R300,1000,4356,009200,,,,1,EA,EA,,,6386.07,1,"1093,75",1250,,,,,,V3,,,,,,,,,
100,0200004236,00050,MZ-TG-Y200,1000,0493,916531,,,,10,EA,EA,,,7808.31,1,"349,13",399,,,X,,,V2,,,,,,,,,
100,0200004236,00060,MZ-FG-C10,2000,6251,261651,,,,6,EA,EA,,,175.0,1,1050,1200,,,X,,,V1,,,,,,,,,
100,0200004237,00010,MZ-FG-R300,5000,0437,905581,,,,6,EA,EA,,,4279.84,1,"1093,75",1250,,,X,,,V1,,,,,,,,,
100,0200004237,00020,MZ-FG-P010,2001,1740,176372,,,,10,EA,EA,,,7374.99,1,"1049,13",1199,,,X,,,,,,,,,,,,
100,0200004238,00010,MZ-TG-SR01,5000,9725,343188,,,,8,EA,EA,,,525.0,1,4200,4800,,,,,,V3,,,,,,,,,
100,0200004238,00020,MZ-TG-A20,3001,4047,863377,,,,4,EA,EA,,,1769.66,1,"3499,13",3999,,,X,,,V2,,,,,,,,,
100,0200004238,00030,MZ-FG-R200,1000,0593,489092,,,,1,EA,EA,,,2471.36,1,"1311,63",1499,,,X,,,V1,,,,,,,,,
100,0200004238,00040,MZ-TG-A20,4000,8761,964788,,,,8,EA,EA,,,7806.39,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200004238,00050,MZ-FG-E17,4000,6651,200115,,,,9,EA,EA,,,1097.03,1,"2186,63",2499,,,,,,V2,,,,,,,,,
100,0200004238,00060,MZ-TG-Y120,1002,8715,265718,,,,7,EA,EA,,,3098.73,1,"6912,5",7900,,,,,,V1,,,,,,,,,
100,0200004239,00010,MZ-FG-E102,3000,2255,173857,,,,5,EA,EA,,,8373.36,1,"349,13",399,,,,,,V2,,,,,,,,,
100,0200004239,00020,M-01,2000,8732,742274,,,,9,EA,EA,,,4592.78,1,"279,13",319,,,,,,V2,,,,,,,,,
100,0200004239,00030,MZ-TG-Y120,3000,8353,275058,,,,2,EA,EA,,,6566.91,1,"6912,5",7900,,,,,,V2,,,,,,,,,
100,0200004239,00040,TG11,3000,6784,940760,,,,10,EA,EA,,,262.5,1,2625,3000,,,X,,,V3,,,,,,,,,
100,0200004239,00050,MZ-FG-C900,3001,6856,431945,,,,9,EA,EA,,,1922.22,1,"459,38",525,,,,,,V1,,,,,,,,,
100,0200004241,00010,MZ-FG-M550,5001,6841,140060,,,,3,EA,EA,,,4349.73,1,"2186,63",2499,,,X,,,V3,,,,,,,,,
100,0200004241,00020,MZ-TG-E202,3000,2016,271207,,,,2,EA,EA,,,7431.86,1,"4024,13",4599,,,X,,,,,,,,,,,,
100,0200004242,00010,MZ-TG-A25,3001,1717,381775,,,,9,EA,EA,,,9856.34,1,"1312,5",1500,,,,,,V1,,,,,,,,,
100,0200004242,00020,MZ-FG-E101,3001,2991,589893,,,,9,EA,EA,,,3446.09,1,"217,88",249,,,,,,V2,,,,,,,,,
100,0200004242,00030,MZ-FG-E103,2001,9103,702998,,,,4,EA,EA,,,8578.76,1,"392,88",449,,,,,,,,,,,,,,,
100,0200004243,00010,MZ-FG-E108,3000,7027,778926,,,,2,EA,EA,,,9842.94,1,"1136,63",1299,,,,,,,,,,,,,,,
200,0200004243,00020,MZ-FG-C950,3001,4353,119010,,,,9,EA,EA,,,815.18,1,"602,88",689,,,,,,,,,,,,,,,
100,0200004244,00010,MZ-FG-P010,3001,2375,122475,,,,6,EA,EA,,,7976.21,1,"1049,13",1199,,,,,,V3,,,,,,,,,
100,0200004247,00010,MZ-TG-A27,2001,5700,402523,,,,2,EA,EA,,,2751.09,1,"1968,75",2250,,,,,,,,,,,,,,,
100,0200004247,00020,MZ-FG-C10,1002,6268,372345,,,,1,EA,EA,,,1050.0,1,1050,1200,,,X,,,,,,,,,,,,
100,0200004247,00030,CM-FL-V00,5000,0162,859858,,,,9,EA,EA,,,255.38,1,"699,13",799,,,X,,,,,,,,,,,,
100,0200004248,00010,MZ-FG-E108,5000,5712,090720,,,,9,EA,EA,,,5165.05,1,"1136,63",1299,,,X,,,V3,,,,,,,,,
100,0200004248,00020,MZ-TG-A27,3000,7140,996777,,,,5,EA,EA,,,1707.2,1,"1968,75",2250,,,X,,,V2,,,,,,,,,
100,0200004248,00030,MZ-FG-R200,1001,0545,540331,,,,10,EA,EA,,,5677.97,1,"1311,63",1499,,,X,,,V2,,,,,,,,,
100,0200004248,00040,MZ-TG-A27,5001,3112,313372,,,,1,EA,EA,,,3376.66,1,"1968,75",2250,,,,,,V1,,,,,,,,,
100,0200004248,00050,MZ-TG-A27,2001,8332,818354,,,,4,EA,EA,,,3839.11,1,"1968,75",2250,,,X,,,V2,,,,,,,,,
100,0200004248,00060,MZ-FG-M525,3000,2570,391130,,,,2,EA,EA,,,1811.56,1,"1749,13",1999,,,X,,,V1,,,,,,,,,
100,0200004250,00010,MZ-FG-E16,3000,8248,871617,,,,3,EA,EA,,,4605.36,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200004250,00020,MZ-FG-R300,3000,2030,384595,,,,4,EA,EA,,,9341.73,1,"1093,75",1250,,,,,,,,,,,,,,,
100,0200004250,00030,MZ-FG-P010,5000,8527,836361,,,,6,EA,EA,,,2826.29,1,"1049,13",1199,,,,,,V2,,,,,,,,,
100,0200004250,00040,MZ-TG-SR01,5000,3114,165121,,,,5,EA,EA,,,840.0,1,4200,4800,,,X,,,V3,,,,,,,,,
100,0200004250,00050,TG11,5001,5005,701468,,,,8,EA,EA,,,328.12,1,2625,3000,,,X,,,V1,,,,,,,,,
100,0200004250,00060,MZ-FG-M500,2001,2149,148779,,,,5,EA,EA,,,2698.19,1,"4811,63",5499,,,X,,,V3,,,,,,,,,
100,0200004251,00010,MZ-FG-C990,2000,3900,054091,,,,6,EA,EA,,,2792.76,1,"630,88",721,,,,,,,,,,,,,,,
100,0200004254,00010,MZ-FG-E16,1002,0932,796462,,,,7,EA,EA,,,5156.74,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200004255,00010,MZ-TG-E202,5001,8923,068868,,,,3,EA,EA,,,8771.13,1,"4024,13",4599,,,X,,,V1,,,,,,,,,
100,0200004255,00020,MZ-TG-Y200,1002,5708,961734,,,,6,EA,EA,,,1266.61,1,"349,13",399,,,X,,,V2,,,,,,,,,
100,0200004255,00030,MZ-FG-E15,1001,9716,256968,,,,9,EA,EA,,,8273.3,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200004256,00010,MZ-TG-A25,2000,3784,981398,,,,4,EA,EA,,,6415.51,1,"1312,5",1500,,,,,,V3,,,,,,,,,
100,0200004256,00020,MZ-TG-Y120,4000,2929,912863,,,,6,EA,EA,,,2902.03,1,"6912,5",7900,,,X,,,V2,,,,,,,,,
100,0200004256,00030,MZ-TG-A20,5000,3991,871224,,,,1,EA,EA,,,7774.85,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200004256,00040,MZ-TG-Y240,4000,0842,005089,,,,10,EA,EA,,,35.0,1,350,400,,,X,,,V1,,,,,,,,,
100,0200004256,00050,MZ-FG-E103,5001,8694,286796,,,,3,EA,EA,,,8085.14,1,"392,88",449,,,,,,V1,,,,,,,,,
100,0200004258,00010,MZ-FG-E17,1002,7106,076481,,,,2,EA,EA,,,4270.1,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200004258,00020,MZ-FG-C900,2000,2470,981525,,,,5,EA,EA,,,5473.8,1,"459,38",525,,,X,,,V3,,,,,,,,,
100,0200004258,00030,MZ-FG-R200,1002,2172,890925,,,,6,EA,EA,,,5691.44,1,"1311,63",1499,,,,,,,,,,,,,,,
100,0200004258,00040,MZ-FG-P010,2000,5966,978982,,,,9,EA,EA,,,1022.71,1,"1049,13",1199,,,,,,V2,,,,,,,,,
100,0200004258,00050,MZ-TG-E202,4000,6743,017144,,,,3,EA,EA,,,9344.62,1,"4024,13",4599,,,,,,,,,,,,,,,
100,0200004258,00060,MZ-FG-C900,1001,8457,284539,,,,6,EA,EA,,,1206.37,1,"459,38",525,,,,,,V2,,,,,,,,,
100,0200004259,00010,MZ-FG-C20,5000,0147,132351,,,,7,EA,EA,,,7686.58,1,"1190,88",1361,,,X,,,V1,,,,,,,,,
100,0200004260,00010,CM-FL-V00,1001,3373,201548,,,,9,EA,EA,,,2762.17,1,"699,13",799,,,X,,,,,,,,,,,,
100,0200004260,00020,MZ-TG-SR01,4000,5418,628509,,,,5,EA,EA,,,840.0,1,4200,4800,,,X,,,V2,,,,,,,,,
100,0200004260,00030,MZ-FG-C10,3000,3196,863969,,,,10,EA,EA,,,105.0,1,1050,1200,,,,,,V1,,,,,,,,,
100,0200004260,00040,MZ-FG-C10,1002,1075,069903,,,,10,EA,EA,,,105.0,1,1050,1200,,,,,,V1,,,,,,,,,
100,0200004260,00050,M1,1002,5414,195615,,,,9,EA,EA,,,111.22,1,1001,1144,,,,,,V1,,,,,,,,,
100,0200004262,00010,MZ-FG-C990,1000,7662,093875,,,,1,EA,EA,,,5021.08,1,"630,88",721,,,,,,V2,,,,,,,,,
100,0200004262,00020,MZ-TG-Y200,3001,2650,660637,,,,8,EA,EA,,,2831.23,1,"349,13",399,,,,,,V2,,,,,,,,,
100,0200004263,00010,TG11,1001,0194,198949,,,,1,EA,EA,,,2625.0,1,2625,3000,,,,,,V1,,,,,,,,,
100,0200004263,00020,MZ-FG-C10,4000,3555,224367,,,,2,EA,EA,,,525.0,1,1050,1200,,,X,,,V2,,,,,,,,,
100,0200004263,00030,MZ-TG-A25,1002,4446,281441,,,,5,EA,EA,,,3972.38,1,"1312,5",1500,,,,,,V3,,,,,,,,,
100,0200004264,00010,MZ-TG-A25,3000,9863,644423,,,,9,EA,EA,,,2692.38,1,"1312,5",1500,,,X,,,V1,,,,,,,,,
100,0200004265,00010,MZ-FG-E103,5000,5299,882602,,,,2,EA,EA,,,7617.43,1,"392,88",449,,,X,,,,,,,,,,,,
100,0200004265,00020,MZ-FG-E103,2000,0150,968673,,,,10,EA,EA,,,8580.56,1,"392,88",449,,,X,,,V1,,,,,,,,,
100,0200004265,00030,MZ-FG-E15,1001,9931,965611,,,,8,EA,EA,,,5451.89,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200004266,00010,MZ-FG-E15,1002,1217,295086,,,,9,EA,EA,,,567.75,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200004267,00010,MZ-FG-E17,3000,0438,237392,,,,1,EA,EA,,,1519.77,1,"2186,63",2499,,,,,,V1,,,,,,,,,
100,0200004267,00020,MZ-FG-C21,1001,8186,054505,,,,3,EA,EA,,,3367.21,1,"567,88",649,,,,,,V1,,,,,,,,,
100,0200004267,00030,MZ-FG-E102,5001,7443,302498,,,,6,EA,EA,,,1287.58,1,"349,13",399,,,X,,,,,,,,,,,,
100,0200004267,00040,MZ-TG-E202,4000,2318,121643,,,,4,EA,EA,,,7332.97,1,"4024,13",4599,,,,,,V1,,,,,,,,,
100,0200004267,00050,MZ-FG-E15,2001,2343,745042,,,,8,EA,EA,,,2438.63,1,"3499,13",3999,,,X,,,,,,,,,,,,
100,0200004267,00060,MZ-FG-R300,2000,2491,969261,,,,5,EA,EA,,,438.56,1,"1093,75",1250,,,,,,,,,,,,,,,
100,0200004268,00010,MZ-FG-M525,4000,7975,146218,,,,2,EA,EA,,,6010.83,1,"1749,13",1999,,,,,,V2,,,,,,,,,
100,0200004269,00010,MZ-FG-C20,5000,6158,580783,,,,4,EA,EA,,,6514.0,1,"1190,88",1361,,,,,,,,,,,,,,,
100,0200004271,00010,M1,1002,2316,194405,,,,10,EA,EA,,,100.1,1,1001,1144,,,,,,V2,,,,,,,,,
100,0200004271,00020,MZ-FG-C900,3001,5416,914293,,,,3,EA,EA,,,2695.07,1,"459,38",525,,,X,,,V2,,,,,,,,,
100,0200004271,00030,MZ-FG-C10,1001,5442,110603,,,,8,EA,EA,,,131.25,1,1050,1200,,,X,,,,,,,,,,,,
100,0200004271,00040,M1,5000,9708,286923,,,,7,EA,EA,,,143.0,1,1001,1144,,,,,,V2,,,,,,,,,
100,0200004272,00010,MZ-FG-C10,1001,0173,696096,,,,4,EA,EA,,,262.5,1,1050,1200,,,X,,,,,,,,,,,,
100,0200004272,00020,MZ-FG-C21,2000,0165,497990,,,,4,EA,EA,,,9250.69,1,"567,88",649,,,,,,,,,,,,,,,
100,0200004272,00030,MZ-TG-A20,2000,4834,535616,,,,8,EA,EA,,,419.89,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200004272,00040,MZ-FG-E103,3000,2957,752638,,,,5,EA,EA,,,8029.48,1,"392,88",449,,,,,,V1,,,,,,,,,
100,0200004272,00050,MZ-TG-Y200,3000,8914,387093,,,,10,EA,EA,,,245.63,1,"349,13",399,,,X,,,V1,,,,,,,,,
100,0200004273,00010,MZ-FG-C990,5000,8140,586793,,,,10,EA,EA,,,8280.66,1,"630,88",721,,,,,,V3,,,,,,,,,
100,0200004273,00020,TG11,4000,8024,733043,,,,4,EA,EA,,,656.25,1,2625,3000,,,X,,,,,,,,,,,,
100,0200004273,00030,MZ-TG-SR01,3001,5978,186133,,,,5,EA,EA,,,840.0,1,4200,4800,,,,,,V1,,,,,,,,,
100,0200004273,00040,MZ-FG-C950,5001,5168,252341,,,,1,EA,EA,,,1634.76,1,"602,88",689,,,X,,,V1,,,,,,,,,
100,0200004273,00050,MZ-TG-A26,1001,7889,627083,,,,4,EA,EA,,,9117.88,1,"1662,5",1900,,,X,,,V2,,,,,,,,,
100,0200004273,00060,MZ-FG-C21,5000,5872,224921,,,,4,EA,EA,,,1653.18,1,"567,88",649,,,X,,,V3,,,,,,,,,
100,0200004274,00010,MZ-FG-E15,2000,4055,255774,,,,8,EA,EA,,,2751.93,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200004274,00020,MZ-FG-C21,5001,0349,232419,,,,3,EA,EA,,,2987.64,1,"567,88",649,,,X,,,,,,,,,,,,
100,0200004274,00030,MZ-TG-A20,2000,3383,071731,,,,8,EA,EA,,,4943.41,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200004274,00040,M1,4000,0789,050713,,,,6,EA,EA,,,166.83,1,1001,1144,,,X,,,V1,,,,,,,,,
