MANDT,KUNNR,LAND1,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,PSTLZ,REGIO,SORTL,STRAS,TELF1,TELF2,TELFX,TELTX,XCPDK,STCD1,STCD2,STKZU,ERDAT,ERNAM,KTOKD,SPRAS,ANRED,MCOD1,MCOD2,MCOD3,LOEVM,SPERR
100,0000001507,BR,Weitzel Kranz KGaA,e.G.,,,MichelVille,西多摩郡檜原村,M9 9FA,MT,WEITZEL KR,98747 Short Spring Suite 982,776-431-3641,,,,,4214950910,,X,02.01.2021,rossjessica,0001,D,Ms.,WEITZEL KRANZ KGAA,,,,
100,0000001508,QQ,"James, Grant and Mellor   ",and Sons,N/A,,印旛郡本埜村,N/A,855-2309,IL,"JAMES, GRA",Distrito Melo,+1-579-297-5020x   ,,+441632 960788,,,4556423692,,X,21.11.2019,shota57,DEBI,J,,"JAMES, GRANT AND MELLOR   ",,,,
100,0000001509,AT,橋本運輸株式会社,LLC,N/A,,Chauvet,Martins,05352,PI,橋本運輸株式会社,"Studio 52
Johnson Glen",(061) 8109 5867,,,,,,,X,10.04.2021,jun81,D001,J,Ms.,橋本運輸株式会社   ,,,,
100,0000001510,CN,Smith and Sons,e Filhos,,,Le Goff,Josephineshire,15833,IN,SMITH AND ,620 Richards View,090-4389-5761,,,,,,,X,03.09.2025,da-pazhellen,0001,J,Mr.,SMITH AND SONS   ,,,,
100,0000001511,CN,Taylor-Thomson,Group,,,North Meganfort,N/A,12417196,CE,TAYLOR-THO,090 Paul Valleys Apt. 598,090-7095-4806,,,,,,,,18.07.2016,abetsubasa,D001,J,,TAYLOR-THOMSON,,,,
100,0000001512,GB,Araújo,and Sons,,,West Stephanie,N/A,24396,ME,ARAÚJO,Heringgasse 7/4,0182364262,070-7634-1235,,,,7467475868,,,21.06.2021,nogueiralore,0001,E,Mr.,ARAÚJO,,,,
100,0000001513,IT,"Romero, Davis and Tucker   ",et Fils,,,Casa Grande,Port Kathleenberg,63364,SC,"ROMERO, DA","Rodovia de Albuquerque, 94",+55 (031) 5282-3,,,,,1509974556,,,04.10.2013,ageorge,D001,D,Mr.,"ROMERO, DAVIS AND TUCKER",,,,
100,0000001514,BR,Jones Ltd,PLC,,,LedouxVille,Rios,IV9 0YQ,MT,JONES LTD,Natalie-Briemer-Platz 70-69   ,446-232-8014,,,,,N/A,,,20160205,gilbertteixe,D001,P,,JONES LTD,,,,
100,0000001515,JP,Albers Dobes AG   ,et Fils,N/A,,North Georgia,Parkerberg,598-3133,ND,ALBERS DOB,Matthias-Schweitzer-Weg 893,+44(0)117 496085,,090-8437-9348,,,5633164813,,X,02.08.2018,tyoshida,D001,P,Firma,ALBERS DOBES AG,,,,
100,0000001516,DE,Paffrath Wieloch AG,SARL,,,Lambert,Amberg,29292-546,AC,PAFFRATH W   ,"44, rue Josette Fouquet",03997 065621   ,+49(0)0288 34771,070-5781-5191,,,5910364814,,X,14.03.2024,genevieve05,DEBI,P,Frau,PAFFRATH WIELOCH AG,,,,
100,0000001517,CN,Smith-Miller,N/A,,,Reutlingen,N/A,45745,WI,SMITH-MILL,"Flat 15D
Owen Mission",(021) 0775-1829,,,,,2624425014,,,07.01.2014,vbouvet,DEBI,E,Mr.,SMITH-MILLER,,,,
100,0000001518,SE,da Costa Porto Ltda.,LLC,N/A,,Sainte DanielleVille,Parkerfurt,711-9552,NJ,DA COSTA P   ,71355 Walsh Camp,090-6963-8490   ,,,,,9448811180,,X,16.08.2022,owood,DEBI,F,Frau,DA COSTA PORTO LTDA.   ,,,,
100,0000001519,ES,"Kennedy, O'Connor and Baxter   ",AG,,,西多摩郡瑞穂町,文京区,74648417,ME,"KENNEDY, O","Studio 0
North Brook",080-1636-7950,,,,,,,X,20230325,ewood,0001,J,Ms.,"KENNEDY, O'CONNOR AND BAX",,,,
100,0000001520,BE,Phillips-Gardiner,,,,Dinkelsbühl,Garcia,94262,GU,PHILLIPS-G,"Residencial de Mendes, 79",+49 (0) 9746 175,,,,,9734003158,,X,20181113,rezendelucca,0001,J,Ms.,PHILLIPS-GARDINER,,,,
100,0000001521,BR,Vargas,- ME,,,Costa,N/A,836-9421,AL,VARGAS,580 Gibson Dale,(0115) 496 0612   ,,,,,6837621551,,X,07.09.2014,hthompson,DEBI,E,Frau,VARGAS,,,,
100,0000001522,CH,Barros - EI   ,N/A,,,Pimenta,Stephenport,40661,UT,BARROS - E,179 鈴木 Street,260-723-9572,090-5464-5552,00432 74068,,,7882546927,,X,28.07.2020,ronalddavis,D001,P,Herr,BARROS - EI,,,,
100,0000001523,BR,有限会社松本印刷,,N/A,,South Ellie   ,N/A,61225,VT,有限会社松本印刷,004 松本 Street   ,(051) 9781-6944,,,,,4896659748,,X,21.08.2022,lucbriand,0001,J,Herr,有限会社松本印刷   ,,,,
100,0000001524,ES,Schomber Finke KG   ,GmbH,N/A,,Staßfurt,N/A,420-9050,CO,SCHOMBER F,"673, avenue Dias",080-4500-5086   ,,,,,5613865055,,X,15.05.2012,bolzmannhans,DEBI,E,Herr,SCHOMBER FINKE KG   ,,,,
100,0000001525,AT,Padilla Group,N/A,N/A,,Ramos,Michelleberg,630-8096,MH,PADILLA GR,229 三浦 Street   ,+33 (0)7 73 40 6,,,,,9032340789,,X,20240814,satomi80,D001,F,Herr,PADILLA GROUP,,,,
100,0000001526,KR,Blondel S.A.,KG,,,Sonneberg,N/A,397-1715,AL,BLONDEL S.,4 Lowe Path,407-279-6882x648,,,,,7099280159,,X,20220831,yasuhirosuzu,D001,J,Herr,BLONDEL S.A.,,,,
100,0000001527,BE,Daniels-Rivera,PLC,,,Helenstad,川崎市多摩区,017-0763,ES,DANIELS-RI,Liebeltgasse 74/18,11 1100-5765   ,,,,,7269394076,,,11.01.2022,lefortpenelo,0001,P,Frau,DANIELS-RIVERA,,,,
100,0000001528,DE,Thomas Ltd   ,Ltd,,,Petitjean,Barnesbury,85853-430,DF,THOMAS LTD   ,484 中川 Street,+55 81 9772 5930   ,,(00841) 63176,,,2030405805,,,20190714,lpastor,D001,D,Mr.,THOMAS LTD,,,X,
100,0000001529,PL,"Turner, Wood and Stephenson",,,,Dias,N/A,457-4235,ME,"TURNER, WO",9563 Dawn Tunnel Apt. 504   ,(0113)4960749,,,,,8655282380,,,28.06.2022,jgriffiths,D001,E,,"TURNER, WOOD AND STEPHENS",,,,
100,0000001530,IT,Hall-Hawkins,N/A,,,青梅市,Mühldorf am Inn,86420534,AP,HALL-HAWKI,"Morro de Câmara, 783",922.517.0777x409,,,,,9888264940,,X,05.05.2019,byoung,D001,F,Mr.,HALL-HAWKINS,,,,
100,0000001531,ES,Smith-Cooke   ,S.A.S.,,,West Norman,N/A,94104,NV,SMITH-COOK,Wendestr. 81-28,0318881828,,,,,5334594298,,,20130515,xpicard,DEBI,D,Mr.,SMITH-COOKE,,,,
100,0000001532,XX,Macedo,and Sons,,,稲城市   ,N/A,68495519,MS,MACEDO,73457 Bush Points Apt. 474,0900 957 0605,,0116 496 0795,,,N/A,,,23.08.2021,gilbertnorma,0001,E,Herr,MACEDO,,,,
100,0000001533,NL,Gimenez,S/A,,,da Luz,da Luz do Sul,B4 9WQ,ND,GIMENEZ   ,1389 Jason Summit Suite 722   ,090-1328-6429,,,,,9322721110,,X,20130106,raysherry,D001,F,Frau,GIMENEZ,,,,
100,0000001534,BE,Benard,PLC,,,Raynaud,N/A,IG7 6QQ,MG,BENARD,Scheuermannplatz 81/42,6326917637,,,,,2684734700,,X,20120727,bwinkler,DEBI,E,Mr.,BENARD   ,,,,
100,0000001535,NL,Iqbal-Jackson,N/A,,,Bad Liebenwerda,New Arianaview,353-3343,AR,IQBAL-JACK   ,Berend-Käster-Weg 64-63,(01899) 20642,71 8933-2969,,,,8332299034,,,20250514,momoko69,DEBI,J,Frau,IQBAL-JACKSON,,,,
100,0000001536,DE,Eigenwillig Bolnbach GmbH & Co. KGaA   ,et Fils,,,Bryanstad,Fleury,825-5786,MA,EIGENWILLI,474 Bennett Greens,+49(0)4837 64623,,(386)299-1721,,,,,X,16.01.2018,tcunningham,0001,F,,EIGENWILLIG BOLNBACH GMBH,,,,
100,0000001537,GB,"Roth, Watts and Johns",and Sons,,,Bakerport   ,葛飾区,066-0436,VI,"ROTH, WATT",Schlosserstraße 877,+49(0)8949415016,,,,,,,,20181120,taichi50,D001,E,,"ROTH, WATTS AND JOHNS",,,,
100,0000001538,MX,Krein Schmidtke AG & Co. KGaA,,,,Azevedo Grande,West Victorport,G0U 0DF,PE,KREIN SCHM   ,Scholtzplatz 5736   ,+49 (0) 5443 450,,,,,6692170692,,X,28.08.2012,peltierhonor,D001,J,Frau,KREIN SCHMIDTKE AG & CO.    ,,,,
100,0000001539,US,Massey and Sons   ,and Sons,,,Gillstad,Salmon,39470,DF,MASSEY AND,760 加藤 Street,080-5588-8534   ,,,,,8257576696,,,20.11.2015,weinhagehenn,D001,J,Ms.,MASSEY AND SONS,,,,
100,0000001540,BE,有限会社伊藤電気,LLC,N/A,,東村山市,N/A,46278,PR,有限会社伊藤電気   ,Reimund-Dussen van-Platz 20,+55 81 8069 5206,,,,,N/A,,X,15.12.2023,huertarandy,0001,D,Ms.,有限会社伊藤電気,,,,
100,0000001541,DE,Smith and Sons   ,Group,,,Viana do Sul,Tecklenburg,352-7461,PB,SMITH AND ,6502 Burch Drive Suite 757,070-6953-3436,,(081) 9473-3076,,,9842448907,,X,11.07.2025,msolis,D001,E,Herr,SMITH AND SONS,,,,
100,0000001542,JP,Wähner,,,,Marisafurt,Bruchsal,68551-821,BA,WÄHNER,"Jardim Teixeira, 583",0121 496 0444,491.915.7152x204,(02956) 82866,,,1037141214,,X,14.12.2011,ricecharles,DEBI,D,Frau,WÄHNER   ,,,,
100,0000001543,AT,Thanel   ,N/A,,,East Alishafort,Lake Cynthia,56964,ME,THANEL,845 Lori Plains Suite 586,080-4941-4552,,,,,1648735349,,X,20220930,zandrade,D001,F,Firma,THANEL,,,,
100,0000001544,BE,Kensy KG,LLC,,,Wittstock   ,West Wendytown,45298,BA,KENSY KG,2 Reece Flat,020 7946 0555,858-578-6424,,,,5934186941,,X,14.03.2025,rsakamoto,DEBI,D,Mr.,KENSY KG,,,,
100,0000001545,AU,Lehmann,PLC,,,Vargas do Amparo,N/A,79206,AL,LEHMANN,25864 Zavala Island,01 45 88 29 08,,,,,5916378710,,X,08.08.2024,ysales,D001,E,Herr,LEHMANN,,,,
100,0000001546,AT,شركة أرامكو السعودية,N/A,,,西多摩郡檜原村,,17841,UT,شركة أرامك,Setor Cunha,+44(0)2074960078,,,,,2691244222,,,20200708,xavier19,DEBI,J,,شركة أرامكو السعودية,,,,
100,0000001547,JP,Schneider,- EI,,,千代田区,,62587,NH,SCHNEIDER,"Ladeira Rafael Moreira, 7",+49(0)1321721051,,+55 71 9073 7128,,,N/A,,,08.02.2012,hernandezcha,DEBI,J,Firma,SCHNEIDER,,,,
100,0000001548,BR,Weimer,Ltd,,,Larocheboeuf,South Catherinehaven,76328,SC,WEIMER,"50, chemin de Meyer",(783)889-2202x06   ,,+44(0)161 496 00,,,0419414462,,,10.12.2017,emartin,D001,J,,WEIMER   ,,,,
100,0000001549,MX,Müller GmbH,et Fils,N/A,,Pascal-les-Bains   ,Sharonberg,280-8622,NE,MÜLLER GMB,chemin Denis,05 54 03 83 66,,,,,8836589469,,X,20121011,scavalcanti,0001,D,Frau,MÜLLER GMBH   ,,,,
100,0000001550,KR,Loos,GmbH & Co. OHG,,,New Jamesland   ,Lübeck,23397,MA,LOOS,787 中村 Street,+33 (0)3 56 98 3   ,,,,,N/A,,X,28.08.2018,rodney42,D001,D,,LOOS,,,,
100,0000001551,QQ,Keller-Caldwell,Ltd,,,Saarlouis,Lake Scott,21675,PE,KELLER-CAL,144 山本 Street,+44(0)28 9018310,(0141) 496 0359,,,,1534266432,,,22.04.2026,harriet05,0001,F,Herr,KELLER-CALDWELL,,,,
100,0000001552,AU,池田水産合同会社,,,,West Michelle   ,,21600061,MS,池田水産合同会社   ,"Studio 55F
Franklin Crest",0195717081,,,,,4044012033,,,28.04.2018,nanamiishika,0001,D,Mr.,池田水産合同会社,,,,
100,0000001553,CA,Hamel et Fils   ,LLC,,,Oliveira   ,N/A,98017705,NV,HAMEL ET F,"Flat 5
Craig Walks",+49(0) 793194355,,,,,7243807602,,X,20131014,janosackerma,0001,D,Frau,HAMEL ET FILS,,,,
100,0000001554,IN,Stumpf Kramer GbR,,N/A,,East Jeffreychester,N/A,DY1 8HQ,PR,STUMPF KRA,666 長谷川 Street,(0118) 496 0226,,,,,7220357302,,X,20180331,da-costadavi,0001,E,Firma,STUMPF KRAMER GBR,,,,
100,0000001555,BR,Little-Bolton,Inc,N/A,,Westhaven,,30664,SC,LITTLE-BOL,"Studio 24S
Jill Fork",+55 31 9170-9958,,,,,2149675678,,X,11.03.2014,udaniel,DEBI,J,Ms.,LITTLE-BOLTON   ,,,,
100,0000001556,SE,Zhang-Adams,LLC,,,Port Darren,,76446,PA,ZHANG-ADAM,Kühnertweg 2415,38-0476-4732,+49(0)2809 75409,001-302-841-9487,,,5864231949,,,19.03.2014,pferreira,DEBI,E,,ZHANG-ADAMS,,,,
100,0000001557,BR,合同会社山崎情報,S.A.,,,Bautzen,Sousa do Amparo,46614,PE,合同会社山崎情報   ,Britta-Käster-Platz 4   ,080-0688-2783,,04116 081675,,,2573560412,,,30.05.2015,avasconcelos,0001,F,Ms.,合同会社山崎情報,,,X,
100,0000001558,CA,Martins,Group,N/A,,Lake Georgeside   ,,21137-974,TO,MARTINS,657 Washington Place Suite 095,(873)923-4026x57,,,,,1540922727,,,28.09.2025,vrussell,D001,D,Ms.,MARTINS,,,,
100,0000001559,AU,Aparecida,,,,Da Silva,N/A,283-5626,WA,APARECIDA,"Studio 1
Gibbons Junction   ",+55 (051) 5108-2,+55 (051) 8531-7,,,,2759786315,,,12.04.2022,rbass,D001,D,,APARECIDA,,,,
100,0000001560,CN,Hope Ltd,GmbH & Co. KGaA,,,North Alexandraton,Joanborough,184-4721,AL,HOPE LTD,"Trecho Caldeira, 32",+55 31 2499 7000,+33 3 73 98 48 0,01338 235069,,,,,,13.05.2014,eleonoreande,0001,F,,HOPE LTD,,,,
100,0000001561,CN,Freitas,N/A,,,Kylehaven   ,East Damonfort,29613,RI,FREITAS   ,"83, chemin Lévy",+33 (0)2 90 49 5   ,,,,,9901020040,,,20161013,franz-josefw,DEBI,E,Frau,FREITAS   ,,,,
100,0000001562,KR,合同会社加藤鉱業,e Filhos,,,Kingbury   ,N/A,247-0913,OH,合同会社加藤鉱業,906 鈴木 Street,(020) 7496 0345,,,,,,,X,21.10.2019,lrocha,0001,F,,合同会社加藤鉱業,,,,
100,0000001563,CA,Casa Grande da Luz e Filhos,SA,N/A,,Laurenview,Port Ryantown,71989,SE,CASA GRAND,"Sítio Agatha da Paz, 624",+49(0) 859831436,,,,,N/A,,,20220328,valentim44,0001,P,Herr,CASA GRANDE DA LUZ E FILH   ,,,X,
100,0000001564,FR,合同会社伊藤水産,N/A,,,Macedo do Campo   ,München,33611,AM,合同会社伊藤水産,"14, chemin Martineau",(041) 9219 6230,+33 6 37 83 32 0,,,,,,X,20211017,calebe34,0001,E,,合同会社伊藤水産,,,,
100,0000001565,CH,Neveu et Fils,GmbH,,,Donnastad,Owenport,02962,DF,NEVEU ET F   ,rue de Cordier   ,090-5830-4211,01765481073,,,,9456263001,,,20130504,brownlynn,0001,E,,NEVEU ET FILS,,,,
100,0000001566,US,有限会社高橋建設,,,,安房郡鋸南町   ,Barros do Oeste,DA59 9HN,CE,有限会社高橋建設,64262 Gonzalez Lock Suite 580,+4428 9018 0207,+55 (041) 2814 4,03996067029,,,1200567954,,,05.05.2017,shotasaito,D001,E,Ms.,有限会社高橋建設   ,,,,
100,0000001567,IT,Rosenow,GmbH,,,Cunha da Mata,N/A,742-8267,MS,ROSENOW,18152 Frank Rapid,090-6861-9042   ,,,,,5280837499,,,20130910,bguillot,0001,E,Herr,ROSENOW   ,,,,
100,0000001568,CN,Haering AG,,,,Taylorview,Niesky,56931,ND,HAERING AG,082 中島 Street,+44(0)1914960291,,,,,2534023839,,,12.07.2019,robinsonaaro,D001,P,Herr,HAERING AG,,,,
100,0000001569,JP,Wähner e.V.,PLC,,,Bouvier-les-Bains,Boyerville,24388,NV,WÄHNER E.V   ,"Feira da Paz, 3",+55 (061) 9635 7   ,,,,,0452667862,,X,20161212,ssaito,0001,P,,WÄHNER E.V.,,,,
100,0000001570,SE,"Harding, Carlson and Cooper",,N/A,,Pacheco,Jordanborough,994-6341,AZ,"HARDING, C","27, avenue Teixeira",+55 (051) 3881 1,,,,,5303312383,,X,20240902,maria-fernan,DEBI,P,,"HARDING, CARLSON AND COOP",,,,
100,0000001571,IN,Barbe Bertrand SARL,,,,Hechingen,das Neves de Cunha,72121,AL,BARBE BERT   ,Schenkallee 7421,802-617-0240,,,,,,,,10.09.2017,maria-fernan,DEBI,P,Firma,BARBE BERTRAND SARL,,,,
100,0000001572,AU,Benard   ,Ltda.,N/A,,八千代市   ,Ingolstadt,99589061,MN,BENARD,Hasso-Ullrich-Platz 937,+49(0) 181188071,,0139691782,,,8203735800,,,20190617,guzmanamy,DEBI,F,Mr.,BENARD,,,,
100,0000001573,GB,Sanchez LLC   ,GmbH & Co. KGaA,,,Cohenchester,,28597,CO,SANCHEZ LL,057 石井 Street,(962)330-8177x53   ,32-6038-6554,,,,2350337484,,,20200509,hayashiakemi,0001,F,Frau,SANCHEZ LLC,,,,
100,0000001574,SE,Jacobi Jäckel,AG & Co. KGaA,N/A,,Borges   ,Blanchet-sur-Mer,115-4705,NC,JACOBI JÄC,"Praça João Guilherme Nascimento, 60   ",(953)661-5674,,+49(0)1084 72481,,,1652483788,,X,20230924,ortrun23,0001,F,Mr.,JACOBI JÄCKEL,,,,
100,0000001575,CA,合同会社伊藤保険   ,N/A,N/A,,Jesus do Campo,Ferreira do Norte,600-9866,TX,合同会社伊藤保険   ,"196, avenue Roux",+49 (0) 3989 671,,001-334-261-9677,,,3836108135,,,20200926,ryosukeogawa,D001,F,Herr,合同会社伊藤保険   ,,,,
100,0000001576,CA,Santos,PLC,,,Bushshire,,14330,RO,SANTOS,"37, avenue Sébastien Valentin   ",+55 11 2289-6541   ,+33 1 48 27 32 2,,,,9361021177,,,24.05.2020,melitakuehne,DEBI,D,Herr,SANTOS,,,,
100,0000001577,CN,Montenegro,,,,Sales Grande,Port Josephview,092-0432,SC,MONTENEGRO,891 石川 Street,0500 198 0117,,0164174990,,,3424087441,,X,20120216,traudeneureu,DEBI,P,Mr.,MONTENEGRO,,,,
100,0000001578,PL,Jackson Ltd   ,N/A,,,Schlüchtern,Sherrystad,000-1415,SC,JACKSON LT   ,Bolnbachring 17,+33 (0)4 34 91 8,+55 11 6907-6504,,,,1979216521,,,22.02.2023,gtakahashi,D001,P,,JACKSON LTD,,,,
100,0000001579,GB,日本電気株式会社,AG,,,小平市,N/A,91326,ES,日本電気株式会社,Joanna-Siering-Weg 6992   ,00180 013463,,,,,4648004288,,X,20180616,haruka85,0001,F,Frau,日本電気株式会社   ,,,,
100,0000001580,PL,"Barry, Robinson and Jones",Ltd,N/A,,Brownside,South Emma,24719856,NM,"BARRY, ROB",Nergerring 7365,070-2162-9656,+44(0)118 496037,,,,7755092015,,,20130405,philipbrown,0001,F,Herr,"BARRY, ROBINSON AND JONES   ",,,,
100,0000001581,MX,株式会社井上農林,LLC,N/A,,Hainichen,Lake Christian,37904,WA,株式会社井上農林,243 Cannon Common   ,02086700785,(01632) 960 172,,,,4536571889,,X,20.02.2022,roehrichtkun,0001,D,Herr,株式会社井上農林,,,,
100,0000001582,FR,Teixeira,and Sons,,,Kingport,Lake Kimberley,G5 2ZF,RR,TEIXEIRA   ,"Avenida Pacheco, 922",(081) 1819 0301   ,,845.809.5322,,,N/A,,X,20180127,ryohei27,DEBI,J,Ms.,TEIXEIRA,,,,
100,0000001583,GB,Mendonça S.A.   ,PLC,,,Euskirchen,Stade,33531-611,OR,MENDONÇA S,Edelbert-Hamann-Allee 130   ,8788490215,,,,,4147370135,,X,20140924,simmonskevin,D001,J,Ms.,MENDONÇA S.A.   ,,,,
100,0000001584,JP,Chevallier,PLC,,,Scottmouth,Saint Antoinette-sur-Mer,54745,SP,CHEVALLIER,Evangelia-Bauer-Straße 7467,(744)265-1168x49,070-9231-1190,,,,3597092464,,X,05.11.2011,tito,D001,D,Ms.,CHEVALLIER   ,,,,
100,0000001585,MX,斉藤水産合同会社,N/A,,,夷隅郡御宿町,Schmitt,69140495,BA,斉藤水産合同会社,867 渡辺 Street,070-2115-2516,,(282)291-6597x93,,,9624535394,,,28.11.2014,kerry29,0001,F,Frau,斉藤水産合同会社,,,,
100,0000001586,XX,Todd-Jimenez,PLC,,,West Andrea,Ellismouth,ML5W 6RF,NY,TODD-JIMEN,"Campo de Farias, 85   ",+49(0)9330 11603   ,001-947-481-0896,+44117 4960765,,,6545244939,,X,20120509,mikihayashi,0001,D,,TODD-JIMENEZ,,,,
100,0000001587,SE,Fritsch Schacht AG & Co. KG,- EI,,,南房総市,Beeskow,74925853,MP,FRITSCH SC,193 Mack Loaf   ,800-679-7707,,,,,7972075728,,,24.01.2015,fhiggins,DEBI,F,Mr.,FRITSCH SCHACHT AG & CO. ,,,,
100,0000001588,AU,شركة أرامكو السعودية,Inc,N/A,,Port Angelatown,Karenport,L4T 9HS,NV,شركة أرامك,199 Murphy Pike Apt. 418,270-347-2101   ,,,,,0115329255,,,26.01.2013,apolloniaroe,DEBI,D,Ms.,شركة أرامكو السعودية,,,,
100,0000001589,US,Schultz-Richards,Inc,N/A,,横浜市戸塚区,,72676875,UT,SCHULTZ-RI,Wiltrud-Hoffmann-Straße 316,090-5105-4053,090-4346-1758,,,,0075176326,,X,20251223,leocirino,0001,J,Mr.,SCHULTZ-RICHARDS,,,,
100,0000001590,CH,Ziegert,PLC,,,Ebermannstadt,Jamesmouth,81800-493,RO,ZIEGERT   ,6 James Loop   ,080-5100-3243,+441314960871,+49(0)1444 40045,,,1488897238,,X,20130410,wrighttyler,D001,F,Herr,ZIEGERT,,,,
100,0000001591,BR,Laine S.A.R.L.,Inc,N/A,,Timothybury   ,,L9S 3EZ,TN,LAINE S.A.,"98, rue Stéphanie Jourdan",16-4429-0486,,0116 496 0263,,,2205393198,,,11.05.2013,bradleyphill,0001,F,Mr.,LAINE S.A.R.L.   ,,,,
100,0000001592,CN,Le Roux,- EI,,,Leão da Praia,,74966,AP,LE ROUX   ,400 Savannah Station Suite 343,(02137) 153221   ,,,,,4774732736,,X,20140928,hamiltonchri,0001,F,Mr.,LE ROUX,,,,
100,0000001593,MX,Hübel Boucsein GmbH,S.A.,,,Burg,N/A,45335,IA,HÜBEL BOUC,"13, avenue Anouk Duval",001-277-668-9155,(07681) 74547,+33 4 23 79 27 0,,,,,X,20221030,xhebert,D001,P,,HÜBEL BOUCSEIN GMBH,,,,
100,0000001594,BE,Barros   ,and Sons,,,Port Samuel,N/A,818-8432,AC,BARROS   ,322 Franklin Fields   ,+55 41 8252 9883,(0808) 157 0130,,,,N/A,,,20190930,slambert,D001,J,Frau,BARROS   ,,,,
100,0000001595,BE,da Rocha da Mota e Filhos,PLC,N/A,,Brendaburgh,Sarahbury,21420,RJ,DA ROCHA D,"Residencial Benjamim Fonseca, 80",0487487079,,,,,1634940349,,,30.04.2019,elliott10,0001,D,Firma,DA ROCHA DA MOTA E FILHOS,,,,
100,0000001596,BE,Petty-Potter,and Sons,,,da Paz   ,Mallersdorf,61700,GO,PETTY-POTT,598 池田 Street,02 61 56 16 26,+33 (0)1 79 13 0,,,,8142063848,,,20120713,hlelievre,DEBI,P,Mr.,PETTY-POTTER,,,,
100,0000001597,CN,Campbell-Cross,S.A.,,,Lima da Mata,N/A,CV3 2XQ,RN,CAMPBELL-C,Diana-Kade-Straße 0,0900-964-7790,+44131 4960957,,,,3243846971,,X,20130723,otamai,0001,E,Mr.,CAMPBELL-CROSS   ,,,,
100,0000001598,CA,Poole Ltd,,,,Fallingbostel,,81441111,NM,POOLE LTD,Södingstraße 75/75,(0151)4960108,,,,,9370543561,,,20170830,gsilveira,D001,P,Herr,POOLE LTD,,,,
100,0000001599,DE,Costela - ME,Inc,,,Moreno-sur-Mace,Quedlinburg,71882,RJ,COSTELA - ,222 伊藤 Street   ,+44(0)1614960206   ,+44(0)116 496 07,,,,N/A,,,14.09.2025,kumiko55,DEBI,F,,COSTELA - ME,,,,
100,0000001600,ZZ,Burton-Smith   ,N/A,,,Roweborough,東大和市,107-2549,CO,BURTON-SMI   ,7 Begum Greens,080-5382-5516,,080-5497-4494,,,8883466970,,,05.01.2016,gkitzmann,D001,J,Frau,BURTON-SMITH,,,,
100,0000001601,SE,Klapp Walter GmbH & Co. KGaA,SA,,,Perret,East Codybury,48580-329,RR,KLAPP WALT,Stadelmannallee 70-47   ,+44141 496 0341,(011) 8875 7752,(01632) 960 924,,,1659339132,,X,02.06.2025,lbartlett,DEBI,P,Frau,KLAPP WALTER GMBH & CO. K   ,,,,
100,0000001602,SE,Barnes-Jones,N/A,N/A,,Brilon   ,Stade,EN6N 3GF,BA,BARNES-JON,352 Roberta Pines,333-413-5980,,,,,9055002626,,X,20111218,hollowaymich,D001,J,Ms.,BARNES-JONES,,,,
100,0000001603,IT,Laurent,GmbH,,,Michaeltown,Viana,DD0 8GG,RS,LAURENT,Favela Marques,0628593691,,,,,6398152756,,,20250602,carterdiane,0001,P,Ms.,LAURENT,,,,
100,0000001604,FR,"Sykes, Bond and Sinclair   ",PLC,,,香取郡東庄町   ,Jamiemouth,43975,WA,"SYKES, BON","93, rue Fontaine",+1-382-271-1261,04046 815145,0430922099,,,2174493210,,X,10.11.2011,hloiseau,DEBI,E,Firma,"SYKES, BOND AND SINCLAIR",,,,
100,0000001605,GB,Barnett-Cruz,N/A,,,Meppen,N/A,24813,MG,BARNETT-CR   ,372 Wong Vista Suite 147   ,(02607) 92599,090-3601-8051,,,,9103399510,,X,20231224,matheussilve,0001,P,Ms.,BARNETT-CRUZ,,,,
100,0000001606,IN,Monteiro S.A.   ,Ltda.,,,Dobsonshire,,L11 2EP,AM,MONTEIRO S   ,"Via Vitor Hugo Caldeira, 36",(05422) 79743,,,,,9785510480,,X,25.10.2012,tsubasafujiw,D001,P,Mr.,MONTEIRO S.A.   ,,,,
100,0000001607,ZZ,株式会社後藤建設,,,,Siqueira,Pageland,78524,RR,株式会社後藤建設,64 Ryan Alley,04 71 66 37 45,02445 53570,001-881-679-1118,,,1383183659,,,30.04.2014,denise67,D001,E,Frau,株式会社後藤建設,,,,
100,0000001608,PL,合同会社小林保険,SA,,,Almeida,Kaurville,173-5186,CE,合同会社小林保険,"Campo Jesus, 854   ",(0115) 496 0893,,,,,,,,24.02.2023,takahashirei,0001,F,,合同会社小林保険,,,,
100,0000001609,CA,有限会社後藤鉱業,SA,,,Vargas Alegre   ,,03103,PI,有限会社後藤鉱業   ,Theres-Tröst-Gasse 2-8,+33 3 58 50 09 7,0344895412,,,,9122493426,,,21.04.2016,shohei51,DEBI,P,Ms.,有限会社後藤鉱業   ,,,,
100,0000001610,CH,شركة أرامكو السعودية,- EI,N/A,,Correia dos Dourados,N/A,52987,GA,شركة أرامك,"2, avenue Marthe Ruiz",+33 2 55 43 45 3   ,4805026739,(330)393-2796,,,5233822489,,,20240714,william27,0001,D,Mr.,شركة أرامكو السعودية   ,,,,
100,0000001611,CN,Simmons and Sons,- EI,,,横浜市瀬谷区,Mendès,M25 2DA,RJ,SIMMONS AN,7644 Sarah Plaza,+33 (0)5 45 78 4,,,,,4220144170,,X,20171216,nicholasmoor,D001,P,Frau,SIMMONS AND SONS,,,,
