PO_NUMBER,ITEM_NUMBER,PRODUCT,PLANT,QUANTITY,UNIT,NET_PRICE,CURRENCY,DELIVERY_DATE
0200004281,00020,P000000004,P007,5,EA,200.2,USD,
0200004281,00030,P000000001,P008,6,EA,3641.11,USD,
0200004283,00010,P000000013,P005,4,EA,3527.26,USD,
0200004283,00020,P000000025,P009,3,EA,794.55,USD,
0200004283,00030,P000000003,P002,7,EA,4426.7,USD,
0200004283,00040,P000000019,P007,6,EA,8316.61,USD,
0200004284,00010,P000000003,P006,9,EA,5403.82,USD,
0200004284,00020,P000000016,P006,8,EA,7378.1,USD,
0200004287,00010,P000000020,P005,4,EA,1434.6,USD,
0200004287,00020,P000000012,P005,9,EA,3270.14,USD,
0200004287,00030,P000000028,P009,7,EA,3299.89,USD,
0200004288,00010,P000000008,P002,7,EA,4704.58,USD,
0200004288,00020,P000000001,P008,3,EA,394.82,USD,
0200004289,00010,P000000011,P003,9,EA,9879.68,USD,
0200004289,00020,P000000011,P001,9,EA,5575.86,USD,
0200004289,00030,P000000031,P001,8,EA,2928.71,USD,
0200004289,00040,P000000022,P007,9,EA,5859.07,USD,
0200004289,00050,P000000013,P004,6,EA,8253.91,USD,
0200004289,00060,P000000021,P005,6,EA,3428.96,USD,
0200004291,00010,P000000015,P006,8,EA,9634.13,USD,
0200004291,00020,P000000025,P009,5,EA,3981.52,USD,
0200004291,00030,P000000019,P009,3,EA,2407.31,USD,
0200004291,00040,P000000015,P003,3,EA,8986.33,USD,
0200004291,00050,P000000028,P004,2,EA,4034.23,USD,
0200004292,00010,P000000010,P010,3,EA,8502.77,USD,
0200004292,00020,P000000007,P004,8,EA,8352.94,USD,
0200004295,00010,P000000014,P006,9,EA,8646.58,USD,
0200004295,00020,P000000016,P007,1,EA,1070.14,USD,
0200004295,00030,P000000021,P009,5,EA,9730.66,USD,
0200004295,00040,P000000025,P005,8,EA,844.61,USD,
0200004295,00050,P000000031,P005,2,EA,6950.83,USD,
0200004295,00060,P000000018,P003,10,EA,1392.22,USD,
0200004297,00010,P000000010,P003,7,EA,4391.55,USD,
0200004297,00020,P000000024,P009,5,EA,5422.14,USD,
0200004300,00010,P000000031,P005,6,EA,8639.46,USD,
0200004300,00020,P000000013,P008,9,EA,2411.87,USD,
0200004301,00010,P000000019,P002,10,EA,3208.49,USD,
0200004301,00020,P000000017,P009,6,EA,8456.28,USD,
0200004301,00030,P000000005,P001,1,EA,1050.0,USD,
0200004302,00010,P000000014,P007,5,EA,8390.34,USD,
0200004302,00020,P000000008,P009,5,EA,7183.51,USD,
0200004302,00030,P000000013,P005,6,EA,551.9,USD,
0200004303,00010,P000000011,P010,8,EA,3828.11,USD,
0200004303,00020,P000000011,P001,5,EA,8245.73,USD,
0200004303,00030,P000000011,P002,8,EA,9932.96,USD,
0200004303,00040,P000000016,P005,1,EA,8712.9,USD,
0200004304,00010,P000000024,P007,6,EA,2678.8,USD,
0200004304,00020,P000000020,P009,1,EA,6925.78,USD,
0200004307,00010,P000000009,P009,1,EA,8368.83,USD,
0200004307,00020,P000000015,P001,6,EA,7503.32,USD,
0200004307,00030,P000000032,P010,7,EA,6581.29,USD,
0200004307,00040,P000000026,P009,8,EA,9372.26,USD,
0200004307,00050,P000000005,P004,10,EA,105.0,USD,
0200004307,00060,P000000009,P009,5,EA,36.64,USD,
0200004308,00010,P000000015,P005,7,EA,6944.41,USD,
0200004308,00020,P000000027,P006,8,EA,9277.44,USD,
0200004310,00010,P000000023,P004,6,EA,387.89,USD,
0200004313,00010,P000000015,P008,8,EA,671.9,USD,
0200004313,00020,P000000007,P004,2,EA,977.76,USD,
0200004313,00030,P000000027,P007,1,EA,369.8,USD,
0200004314,00010,P000000030,P010,5,EA,840.0,USD,
0200004314,00020,P000000007,P010,6,EA,6246.98,USD,
0200004314,00030,P000000023,P001,9,EA,6643.88,USD,
0200004314,00040,P000000030,P006,2,EA,2100.0,USD,
0200004314,00050,P000000025,P006,4,EA,6244.4,USD,
0200004314,00060,P000000007,P002,9,EA,6455.41,USD,
0200004315,00010,P000000034,P001,4,EA,656.25,USD,
0200004315,00020,P000000005,P006,9,EA,116.67,USD,
0200004315,00030,P000000015,P001,8,EA,5467.07,USD,
0200004317,00010,P000000016,P007,8,EA,6781.47,USD,
0200004317,00020,P000000001,P010,9,EA,8127.31,USD,
0200004317,00030,P000000013,P009,9,EA,2576.66,USD,
0200004317,00040,P000000010,P007,9,EA,579.21,USD,
0200004318,00010,P000000029,P006,3,EA,7023.18,USD,
0200004318,00020,P000000018,P010,7,EA,6362.39,USD,
0200004318,00030,P000000023,P003,1,EA,3912.95,USD,
0200004318,00040,P000000026,P006,7,EA,5497.47,USD,
0200004318,00050,P000000016,P009,6,EA,8410.34,USD,
0200004318,00060,P000000024,P001,8,EA,2708.22,USD,
0200004319,00010,P000000029,P007,6,EA,6322.4,USD,
0200004319,00020,P000000007,P002,10,EA,4306.13,USD,
0200004319,00030,P000000011,P007,10,EA,3914.54,USD,
0200004319,00040,P000000008,P005,6,EA,6439.05,USD,
0200004319,00050,P000000006,P008,4,EA,7052.75,USD,
0200004321,00010,P000000010,P008,7,EA,4531.37,USD,
0200004321,00020,P000000018,P008,8,EA,80.93,USD,
0200004321,00030,P000000025,P009,9,EA,5067.38,USD,
0200004322,00010,P000000001,P006,1,EA,8792.88,USD,
0200004322,00020,P000000016,P004,3,EA,5158.43,USD,
0200004322,00030,P000000025,P009,10,EA,5022.6,USD,
0200004322,00040,P000000025,P001,8,EA,1550.58,USD,
0200004322,00050,P000000029,P009,3,EA,2417.57,USD,
0200004323,00010,P000000014,P001,6,EA,5975.82,USD,
0200004323,00020,P000000012,P003,7,EA,3524.18,USD,
0200004323,00030,P000000025,P004,8,EA,3924.74,USD,
0200004323,00040,P000000026,P001,10,EA,3199.09,USD,
0200004323,00050,P000000013,P004,9,EA,388.1,USD,
0200004324,00010,P000000008,P006,5,EA,7676.54,USD,
0200004324,00020,P000000005,P005,1,EA,1050.0,USD,
0200004324,00030,P000000013,P008,1,EA,5618.13,USD,
0200004325,00010,P000000018,P001,2,EA,2848.88,USD,
0200004325,00020,P000000032,P005,9,EA,1708.15,USD,
0200004325,00030,P000000015,P010,5,EA,1113.29,USD,
0200004327,00010,P000000018,P008,5,EA,7627.03,USD,
0200004327,00020,P000000029,P007,9,EA,397.01,USD,
0200004327,00030,P000000034,P004,8,EA,328.12,USD,
0200004328,00010,P000000034,P004,5,EA,525.0,USD,
0200004331,00010,P000000034,P008,8,EA,328.12,USD,
0200004331,00020,P000000012,P009,3,EA,795.8,USD,
0200004331,00030,P000000031,P004,5,EA,6404.99,USD,
0200004332,00010,P000000027,P003,8,EA,4440.42,USD,
0200004334,00010,P000000032,P007,4,EA,6516.3,USD,
0200004334,00020,P000000034,P005,4,EA,656.25,USD,
0200004334,00030,P000000023,P007,5,EA,9913.7,USD,
0200004334,00040,P000000024,P008,7,EA,253.57,USD,
0200004334,00050,P000000002,P004,7,EA,8971.98,USD,
0200004334,00060,P000000033,P005,2,EA,175.0,USD,
0200004335,00010,P000000008,P010,10,EA,1455.86,USD,
0200004336,00010,P000000033,P009,6,EA,58.33,USD,
0200004336,00020,P000000014,P005,9,EA,4233.11,USD,
0200004336,00030,P000000006,P006,1,EA,5718.41,USD,
0200004336,00040,P000000025,P005,6,EA,2643.11,USD,
0200004337,00010,P000000023,P006,4,EA,186.66,USD,
0200004339,00010,P000000009,P008,9,EA,3858.43,USD,
0200004340,00010,P000000016,P009,1,EA,2293.57,USD,
0200004340,00020,P000000010,P010,1,EA,7554.15,USD,
0200004340,00030,P000000021,P006,3,EA,8317.43,USD,
0200004340,00040,P000000032,P004,5,EA,650.26,USD,
0200004340,00050,P000000006,P005,8,EA,3394.83,USD,
0200004340,00060,P000000021,P007,7,EA,121.11,USD,
0200004341,00010,P000000013,P006,7,EA,6705.95,USD,
0200004341,00020,P000000007,P005,1,EA,5538.23,USD,
0200004341,00030,P000000019,P009,1,EA,5162.81,USD,
0200004341,00040,P000000007,P004,2,EA,9897.57,USD,
0200004341,00050,P000000011,P009,3,EA,7798.79,USD,
0200004342,00010,P000000011,P010,3,EA,8334.57,USD,
0200004342,00020,P000000009,P004,2,EA,1606.24,USD,
0200004343,00010,P000000013,P002,7,EA,6405.5,USD,
0200004343,00020,P000000029,P002,6,EA,4605.07,USD,
0200004343,00030,P000000015,P005,8,EA,7149.83,USD,
0200004343,00040,P000000031,P010,7,EA,4477.96,USD,
0200004343,00050,P000000018,P007,2,EA,9050.3,USD,
0200004344,00010,P000000032,P007,1,EA,5337.19,USD,
0200004344,00020,P000000025,P008,4,EA,3326.99,USD,
0200004344,00030,P000000025,P002,9,EA,6631.93,USD,
0200004344,00040,P000000025,P003,9,EA,3513.8,USD,
0200004344,00050,P000000030,P008,5,EA,840.0,USD,
0200004345,00010,P000000032,P003,5,EA,486.69,USD,
0200004345,00020,P000000023,P007,10,EA,6178.38,USD,
0200004345,00030,P000000005,P004,6,EA,175.0,USD,
0200004345,00040,P000000002,P006,10,EA,849.88,USD,
0200004345,00050,P000000023,P007,1,EA,1622.77,USD,
0200004346,00010,P000000014,P003,5,EA,265.75,USD,
0200004346,00020,P000000016,P006,6,EA,8124.25,USD,
0200004349,00010,P000000005,P007,1,EA,1050.0,USD,
0200004350,00010,P000000012,P002,9,EA,2349.62,USD,
0200004350,00020,P000000018,P003,2,EA,5368.99,USD,
0200004350,00030,P000000030,P008,3,EA,1400.0,USD,
0200004350,00040,P000000020,P006,7,EA,934.58,USD,
0200004351,00010,P000000007,P005,3,EA,4005.05,USD,
0200004352,00010,P000000009,P004,10,EA,1289.68,USD,
0200004352,00020,P000000025,P002,9,EA,4335.9,USD,
0200004352,00030,P000000025,P001,4,EA,7763.37,USD,
0200004352,00040,P000000010,P003,6,EA,4511.26,USD,
0200004352,00050,P000000034,P008,7,EA,375.0,USD,
0200004353,00010,P000000008,P007,8,EA,6539.14,USD,
0200004355,00010,P000000016,P002,1,EA,5688.88,USD,
0200004355,00020,P000000016,P009,10,EA,7886.04,USD,
0200004356,00010,P000000033,P010,10,EA,35.0,USD,
0200004356,00020,P000000029,P006,10,EA,8088.24,USD,
0200004356,00030,P000000025,P008,5,EA,4200.59,USD,
0200004356,00040,P000000016,P004,5,EA,6797.11,USD,
0200004356,00050,P000000017,P009,1,EA,568.71,USD,
0200004359,00010,P000000029,P007,2,EA,1779.34,USD,
0200004359,00020,P000000011,P007,6,EA,6777.03,USD,
0200004359,00030,P000000033,P010,4,EA,87.5,USD,
0200004359,00040,P000000010,P001,3,EA,4526.87,USD,
0200004359,00050,P000000004,P004,7,EA,143.0,USD,
0200004360,00010,P000000032,P008,4,EA,3900.41,USD,
0200004360,00020,P000000001,P005,6,EA,8671.57,USD,
0200004360,00030,P000000030,P002,1,EA,4200.0,USD,
0200004360,00040,P000000011,P008,5,EA,9668.38,USD,
0200004361,00010,P000000025,P007,6,EA,7093.36,USD,
0200004361,00020,P000000020,P008,9,EA,7963.39,USD,
0200004361,00030,P000000018,P010,9,EA,2249.08,USD,
0200004361,00040,P000000034,P010,3,EA,875.0,USD,
0200004361,00050,P000000016,P004,7,EA,5335.78,USD,
0200004361,00060,P000000017,P004,4,EA,96.11,USD,
0200004363,00020,P000000009,P002,6,EA,7336.04,USD,
0200004364,00010,P000000009,P008,9,EA,6153.44,USD,
0200004365,00010,P000000020,P002,1,EA,4543.2,USD,
0200004368,00010,P000000008,P004,9,EA,22.28,USD,
0200004369,00010,P000000022,P009,7,EA,5692.81,USD,
0200004369,00020,P000000007,P005,3,EA,1123.83,USD,
0200004369,00030,P000000016,P006,8,EA,7552.44,USD,
0200004369,00040,P000000020,P008,10,EA,4393.39,USD,
0200004369,00050,P000000033,P009,8,EA,43.75,USD,
0200004370,00010,P000000032,P002,3,EA,764.53,USD,
0200004370,00020,P000000008,P010,10,EA,3515.2,USD,
0200004370,00030,P000000030,P008,9,EA,466.67,USD,
0200004370,00040,P000000020,P004,2,EA,7985.77,USD,
0200004371,00010,P000000007,P002,6,EA,309.37,USD,
0200004371,00020,P000000008,P005,10,EA,9646.95,USD,
0200004371,00030,P000000025,P004,7,EA,651.11,USD,
0200004371,00040,P000000027,P006,9,EA,4866.61,USD,
0200004371,00050,P000000027,P002,4,EA,1491.63,USD,
0200004372,00010,P000000023,P008,7,EA,7075.57,USD,
0200004372,00020,P000000007,P001,10,EA,3296.72,USD,
0200004372,00030,P000000023,P008,2,EA,996.61,USD,
0200004372,00040,P000000001,P005,2,EA,5561.98,USD,
0200004372,00050,P000000006,P006,2,EA,6166.79,USD,
0200004372,00060,P000000028,P008,8,EA,4914.96,USD,
0200004374,00010,P000000014,P001,1,EA,8657.92,USD,
0200004375,00010,P000000029,P004,4,EA,9751.77,USD,
0200004375,00020,P000000031,P006,7,EA,2339.69,USD,
0200004375,00030,P000000030,P006,9,EA,466.67,USD,
0200004375,00040,P000000022,P010,4,EA,8725.96,USD,
0200004377,00010,P000000026,P010,2,EA,6747.2,USD,
0200004377,00020,P000000029,P002,4,EA,5267.62,USD,
0200004377,00030,P000000005,P008,1,EA,1050.0,USD,
0200004377,00040,P000000028,P004,3,EA,4341.22,USD,
0200004378,00010,P000000021,P004,9,EA,171.33,USD,
0200004378,00020,P000000022,P010,2,EA,8896.33,USD,
0200004378,00030,P000000025,P002,10,EA,1913.49,USD,
0200004378,00040,P000000017,P006,8,EA,5505.4,USD,
0200004378,00050,P000000015,P008,2,EA,3097.36,USD,
0200004379,00010,P000000002,P010,1,EA,6023.55,USD,
0200004379,00020,P000000024,P001,4,EA,3613.43,USD,
0200004381,00010,P000000025,P005,10,EA,7517.34,USD,
0200004381,00020,P000000014,P007,2,EA,1087.75,USD,
0200004382,00010,P000000001,P001,7,EA,7124.69,USD,
0200004382,00020,P000000016,P004,8,EA,2058.89,USD,
0200004382,00030,P000000023,P008,3,EA,518.2,USD,
0200004382,00040,P000000031,P002,3,EA,9854.04,USD,
0200004382,00050,P000000024,P007,4,EA,4416.52,USD,
0200004382,00060,P000000003,P003,4,EA,2758.16,USD,
0200004383,00010,P000000010,P008,5,EA,6547.77,USD,
0200004383,00020,P000000008,P010,4,EA,732.52,USD,
0200004383,00030,P000000027,P002,8,EA,2175.52,USD,
0200004383,00040,P000000015,P009,3,EA,5997.53,USD,
0200004383,00050,P000000010,P007,9,EA,3894.19,USD,
0200004383,00060,P000000022,P005,3,EA,372.45,USD,
0200004384,00010,P000000020,P010,2,EA,8914.74,USD,
0200004384,00020,P000000011,P006,1,EA,7321.78,USD,
0200004384,00030,P000000013,P002,5,EA,7491.68,USD,
0200004387,00010,P000000010,P010,10,EA,7603.21,USD,
0200004387,00020,P000000002,P003,7,EA,3905.6,USD,
0200004387,00030,P000000005,P003,1,EA,1050.0,USD,
0200004387,00040,P000000019,P002,9,EA,1219.63,USD,
0200004387,00050,P000000034,P005,7,EA,375.0,USD,
0200004387,00060,P000000001,P008,1,EA,7619.06,USD,
0200004388,00010,P000000011,P005,8,EA,7868.85,USD,
0200004388,00020,P000000034,P006,9,EA,291.67,USD,
0200004388,00030,P000000025,P005,10,EA,2999.35,USD,
0200004388,00040,P000000011,P002,3,EA,8372.34,USD,
0200004388,00050,P000000013,P005,6,EA,5461.18,USD,
0200004389,00010,P000000025,P007,5,EA,6786.38,USD,
0200004389,00020,P000000029,P003,9,EA,4043.0,USD,
0200004391,00010,P000000010,P001,10,EA,7726.84,USD,
0200004391,00020,P000000017,P005,10,EA,9231.33,USD,
0200004392,00010,P000000030,P006,8,EA,525.0,USD,
0200004393,00010,P000000012,P005,2,EA,9532.07,USD,
0200004393,00020,P000000024,P008,3,EA,3864.83,USD,
0200004393,00030,P000000010,P008,3,EA,4532.92,USD,
0200004393,00040,P000000010,P004,10,EA,9206.17,USD,
0200004393,00050,P000000021,P008,3,EA,8949.78,USD,
0200004394,00010,P000000034,P007,2,EA,1312.5,USD,
0200004394,00020,P000000034,P005,6,EA,437.5,USD,
0200004394,00030,P000000013,P008,5,EA,1513.08,USD,
0200004395,00010,P000000024,P007,4,EA,5123.51,USD,
0200004395,00020,P000000009,P002,7,EA,4015.89,USD,
0200004395,00030,P000000030,P008,10,EA,420.0,USD,
0200004395,00040,P000000030,P006,1,EA,4200.0,USD,
0200004397,00010,P000000003,P004,2,EA,4694.99,USD,
0200004398,00010,P000000019,P001,8,EA,3034.12,USD,
0200004398,00020,P000000014,P005,2,EA,956.69,USD,
0200004399,00010,P000000015,P002,2,EA,9313.39,USD,
0200004399,00020,P000000005,P009,8,EA,131.25,USD,
0200004399,00030,P000000018,P001,5,EA,6133.89,USD,
0200004399,00040,P000000016,P004,3,EA,3602.43,USD,
0200004399,00050,P000000031,P009,2,EA,6256.14,USD,
0200004399,00060,P000000029,P009,2,EA,2127.93,USD,
0200004400,00010,P000000027,P004,4,EA,1418.4,USD,
0200004400,00020,P000000022,P006,4,EA,4460.1,USD,
0200004400,00030,P000000005,P007,3,EA,350.0,USD,
0200004400,00040,P000000006,P006,6,EA,3959.84,USD,
0200004400,00050,P000000013,P008,2,EA,6863.99,USD,
0200004402,00010,P000000029,P004,1,EA,9251.51,USD,
0200004402,00020,P000000023,P007,7,EA,3942.03,USD,
0200004403,00010,P000000001,P003,6,EA,5109.09,USD,
0200004403,00020,P000000003,P004,6,EA,2539.82,USD,
0200004403,00030,P000000009,P001,10,EA,7170.72,USD,
0200004403,00040,P000000006,P006,9,EA,9526.74,USD,
0200004403,00050,P000000030,P005,8,EA,525.0,USD,
0200004403,00060,P000000017,P008,9,EA,3055.99,USD,
0200004404,00010,P000000032,P007,4,EA,3024.43,USD,
0200004404,00020,P000000017,P002,6,EA,1390.07,USD,
0200004404,00030,P000000013,P010,1,EA,7404.08,USD,
0200004405,00010,P000000033,P008,7,EA,50.0,USD,
0200004406,00010,P000000019,P004,7,EA,8371.0,USD,
0200004406,00020,P000000014,P004,3,EA,6919.26,USD,
0200004406,00030,P000000013,P009,1,EA,1055.93,USD,
0200004408,00010,P000000007,P007,4,EA,1864.56,USD,
0200004408,00020,P000000015,P005,10,EA,9440.47,USD,
0200004408,00030,P000000025,P008,8,EA,1685.8,USD,
0200004408,00040,P000000010,P010,9,EA,4087.36,USD,
0200004409,00010,P000000032,P003,6,EA,8197.0,USD,
0200004409,00020,P000000002,P003,1,EA,2480.21,USD,
0200004409,00030,P000000011,P003,8,EA,2205.77,USD,
0200004409,00040,P000000015,P006,7,EA,1555.76,USD,
0200004409,00050,P000000007,P010,2,EA,6940.07,USD,
0200004410,00010,P000000034,P003,6,EA,437.5,USD,
0200004410,00020,P000000023,P001,3,EA,4091.44,USD,
0200004410,00030,P000000030,P009,3,EA,1400.0,USD,
0200004410,00040,P000000001,P004,2,EA,5015.69,USD,
0200004411,00010,P000000005,P009,10,EA,105.0,USD,
0200004413,00010,P000000025,P008,4,EA,2271.34,USD,
0200004413,00020,P000000034,P005,8,EA,328.12,USD,
0200004413,00030,P000000015,P002,6,EA,7639.84,USD,
0200004413,00040,P000000028,P009,7,EA,6948.73,USD,
0200004413,00050,P000000024,P008,7,EA,1926.96,USD,
0200004413,00060,P000000011,P010,3,EA,9626.25,USD,
0200004415,00010,P000000015,P010,3,EA,4043.69,USD,
0200004415,00020,P000000021,P009,1,EA,3942.05,USD,
0200004415,00030,P000000005,P001,5,EA,210.0,USD,
0200004415,00040,P000000019,P006,9,EA,199.03,USD,
0200004415,00050,P000000034,P006,7,EA,375.0,USD,
0200004416,00010,P000000008,P005,2,EA,2269.27,USD,
0200004416,00020,P000000033,P010,3,EA,116.67,USD,
0200004416,00030,P000000006,P007,8,EA,2788.7,USD,
0200004416,00040,P000000006,P007,2,EA,4527.88,USD,
0200004418,00010,P000000027,P004,4,EA,6068.78,USD,
0200004419,00010,P000000006,P009,9,EA,4717.88,USD,
0200004419,00020,P000000025,P001,6,EA,4719.51,USD,
0200004419,00030,P000000001,P008,2,EA,3644.38,USD,
0200004420,00010,P000000001,P007,5,EA,9848.8,USD,
0200004420,00020,P000000009,P004,5,EA,4272.42,USD,
0200004422,00010,P000000014,P003,4,EA,7142.98,USD,
0200004422,00020,P000000025,P005,6,EA,208.97,USD,
0200004423,00010,P000000005,P010,3,EA,350.0,USD,
0200004423,00020,P000000019,P004,2,EA,3550.74,USD,
0200004425,00010,P000000012,P009,9,EA,1524.97,USD,
0200004426,00010,P000000007,P002,3,EA,1888.22,USD,
0200004426,00020,P000000001,P003,8,EA,5607.44,USD,
0200004426,00030,P000000023,P001,8,EA,6729.59,USD,
0200004426,00040,P000000025,P002,5,EA,5380.53,USD,
0200004426,00050,P000000010,P007,2,EA,9240.46,USD,
0200004426,00060,P000000010,P008,2,EA,1392.05,USD,
0200004427,00010,P000000007,P002,9,EA,3238.8,USD,
0200004427,00020,P000000032,P003,8,EA,7659.64,USD,
0200004427,00030,P000000009,P001,1,EA,1032.18,USD,
0200004427,00040,P000000005,P010,9,EA,116.67,USD,
0200004429,00010,P000000026,P006,8,EA,4183.46,USD,
0200004429,00020,P000000021,P008,6,EA,9724.08,USD,
0200004430,00010,P000000011,P007,10,EA,3160.23,USD,
0200004431,00010,P000000011,P009,10,EA,7438.33,USD,
0200004431,00020,P000000014,P008,6,EA,2300.09,USD,
0200004432,00010,P000000028,P006,9,EA,364.54,USD,
0200004432,00020,P000000024,P004,7,EA,5971.04,USD,
0200004432,00030,P000000013,P004,1,EA,3403.22,USD,
0200004433,00010,P000000001,P009,10,EA,7827.65,USD,
0200004434,00010,P000000023,P006,6,EA,2688.54,USD,
0200004434,00020,P000000025,P010,3,EA,3056.31,USD,
0200004435,00010,P000000033,P007,8,EA,43.75,USD,
0200004435,00020,P000000017,P008,9,EA,5446.71,USD,
0200004435,00030,P000000021,P009,2,EA,8556.84,USD,
0200004435,00040,P000000002,P003,2,EA,943.05,USD,
0200004435,00050,P000000030,P005,10,EA,420.0,USD,
0200004435,00060,P000000017,P009,4,EA,804.16,USD,
0200004436,00010,P000000018,P010,2,EA,1682.66,USD,
0200004436,00020,P000000019,P003,1,EA,8106.95,USD,
0200004436,00030,P000000025,P004,2,EA,7180.2,USD,
0200004436,00040,P000000028,P002,2,EA,6779.25,USD,
0200004436,00050,P000000031,P006,1,EA,7788.87,USD,
0200004437,00010,P000000029,P003,5,EA,9901.43,USD,
0200004437,00020,P000000010,P008,6,EA,8953.37,USD,
0200004437,00030,P000000009,P009,2,EA,5785.35,USD,
0200004437,00040,P000000006,P006,6,EA,4060.29,USD,
0200004438,00010,P000000023,P004,2,EA,6241.56,USD,
0200004438,00020,P000000001,P003,2,EA,5878.42,USD,
0200004440,00010,P000000003,P007,9,EA,5835.32,USD,
0200004440,00020,P000000017,P003,3,EA,9153.48,USD,
0200004440,00030,P000000015,P003,7,EA,2518.24,USD,
0200004442,00010,P000000012,P006,7,EA,7055.98,USD,
0200004442,00020,P000000005,P007,8,EA,131.25,USD,
0200004442,00030,P000000023,P009,7,EA,4458.77,USD,
0200004442,00040,P000000025,P004,7,EA,7347.58,USD,
0200004442,00050,P000000028,P004,7,EA,4773.37,USD,
0200004442,00060,P000000024,P006,3,EA,6053.14,USD,
0200004443,00010,P000000014,P003,1,EA,2786.6,USD,
0200004443,00020,P000000032,P003,7,EA,6254.2,USD,
0200004444,00010,P000000034,P005,8,EA,328.12,USD,
0200004444,00020,P000000006,P005,3,EA,1913.64,USD,
0200004444,00030,P000000013,P008,3,EA,4381.24,USD,
0200004445,00010,P000000003,P005,9,EA,8342.37,USD,
0200004445,00020,P000000034,P004,7,EA,375.0,USD,
0200004445,00030,P000000015,P004,8,EA,5258.79,USD,
0200004447,00010,P000000007,P005,4,EA,2459.78,USD,
0200004447,00020,P000000015,P001,9,EA,1627.46,USD,
0200004447,00030,P000000014,P008,8,EA,9370.96,USD,
0200004447,00040,P000000013,P009,8,EA,8013.87,USD,
0200004447,00050,P000000008,P001,8,EA,9998.55,USD,
0200004447,00060,P000000009,P009,4,EA,2939.4,USD,
0200004449,00010,P000000012,P009,8,EA,50.5,USD,
0200004449,00020,P000000012,P004,9,EA,4461.14,USD,
0200004449,00030,P000000016,P002,5,EA,7756.7,USD,
0200004450,00010,P000000003,P007,3,EA,5145.99,USD,
0200004450,00020,P000000017,P009,9,EA,5122.94,USD,
0200004450,00030,P000000015,P003,2,EA,7908.55,USD,
0200004452,00010,P000000023,P003,2,EA,5146.75,USD,
0200004452,00020,P000000009,P008,3,EA,8202.09,USD,
0200004452,00030,P000000023,P001,7,EA,7201.75,USD,
0200004452,00040,P000000023,P008,1,EA,5972.87,USD,
0200004452,00050,P000000031,P006,9,EA,7284.99,USD,
0200004452,00060,P000000026,P002,7,EA,9638.2,USD,
0200004453,00010,P000000007,P006,5,EA,8098.45,USD,
0200004453,00020,P000000024,P001,1,EA,7416.96,USD,
0200004453,00030,P000000034,P002,4,EA,656.25,USD,
0200004456,00010,P000000015,P006,2,EA,3981.36,USD,
0200004456,00020,P000000008,P005,2,EA,1851.86,USD,
0200004458,00010,P000000005,P003,1,EA,1050.0,USD,
0200004458,00020,P000000033,P003,4,EA,87.5,USD,
0200004458,00030,P000000006,P001,2,EA,9868.17,USD,
0200004458,00040,P000000015,P001,10,EA,1350.59,USD,
0200004460,00010,P000000015,P004,6,EA,5712.05,USD,
0200004461,00010,P000000026,P002,9,EA,4402.51,USD,
0200004461,00020,P000000019,P004,5,EA,4904.77,USD,
0200004461,00030,P000000010,P002,8,EA,2629.09,USD,
0200004461,00040,P000000032,P010,9,EA,4723.32,USD,
0200004463,00010,P000000012,P010,5,EA,8865.36,USD,
0200004463,00020,P000000014,P006,9,EA,7866.1,USD,
0200004464,00010,P000000008,P005,10,EA,2954.47,USD,
0200004464,00020,P000000002,P007,1,EA,1208.1,USD,
0200004464,00030,P000000023,P003,6,EA,3330.75,USD,
0200004464,00040,P000000008,P005,2,EA,6086.48,USD,
0200004464,00050,P000000020,P007,7,EA,6723.08,USD,
0200004464,00060,P000000015,P002,1,EA,7788.11,USD,
0200004465,00010,P000000005,P001,1,EA,1050.0,USD,
0200004465,00020,P000000003,P009,1,EA,8835.37,USD,
0200004465,00030,P000000021,P007,6,EA,3027.5,USD,
0200004465,00040,P000000006,P006,5,EA,5371.14,USD,
0200004465,00050,P000000001,P010,10,EA,554.14,USD,
0200004465,00060,P000000009,P008,6,EA,4376.37,USD,
0200004466,00010,P000000029,P008,4,EA,9000.65,USD,
0200004466,00020,P000000002,P008,9,EA,9289.2,USD,
0200004466,00030,P000000025,P005,7,EA,5069.36,USD,
0200004466,00040,P000000003,P010,9,EA,6211.76,USD,
0200004466,00050,P000000004,P008,5,EA,200.2,USD,
0200004468,00010,P000000013,P010,7,EA,2788.71,USD,
0200004469,00010,P000000023,P009,3,EA,7847.21,USD,
0200004469,00020,P000000033,P003,6,EA,58.33,USD,
0200004469,00030,P000000018,P005,4,EA,578.97,USD,
0200004469,00040,P000000021,P007,9,EA,7314.85,USD,
0200004470,00010,P000000016,P009,2,EA,4050.06,USD,
0200004471,00010,P000000003,P003,1,EA,7840.03,USD,
0200004471,00020,P000000020,P007,8,EA,4648.67,USD,
0200004471,00030,P000000009,P003,6,EA,3318.64,USD,
0200004471,00040,P000000010,P010,7,EA,6424.03,USD,
0200004471,00050,P000000015,P002,4,EA,1470.37,USD,
0200004474,00010,P000000021,P010,2,EA,8087.3,USD,
0200004474,00020,P000000005,P003,1,EA,1050.0,USD,
0200004474,00030,P000000006,P006,7,EA,3416.22,USD,
0200004474,00040,P000000006,P003,5,EA,3823.66,USD,
0200004475,00010,P000000023,P007,7,EA,5057.0,USD,
0200004475,00020,P000000019,P007,2,EA,2960.29,USD,
0200004475,00030,P000000030,P006,6,EA,700.0,USD,
0200004475,00040,P000000009,P001,6,EA,831.24,USD,
